filepath,label
vocalsound/audio_16k/m3267_0_cough.wav,cough
vocalsound/audio_16k/f3181_0_cough.wav,cough
vocalsound/audio_16k/f0581_2_cough.wav,cough
vocalsound/audio_16k/m3037_0_cough.wav,cough
vocalsound/audio_16k/m1910_0_cough.wav,cough
vocalsound/audio_16k/f2911_0_cough.wav,cough
vocalsound/audio_16k/f0039_0_cough.wav,cough
vocalsound/audio_16k/m2274_0_cough.wav,cough
vocalsound/audio_16k/m0658_0_cough.wav,cough
vocalsound/audio_16k/f0843_0_cough.wav,cough
vocalsound/audio_16k/m0279_0_cough.wav,cough
vocalsound/audio_16k/f3099_0_cough.wav,cough
vocalsound/audio_16k/m3228_0_cough.wav,cough
vocalsound/audio_16k/m0490_0_cough.wav,cough
vocalsound/audio_16k/m3018_0_cough.wav,cough
vocalsound/audio_16k/m0301_0_cough.wav,cough
vocalsound/audio_16k/f1401_0_cough.wav,cough
vocalsound/audio_16k/m0902_0_cough.wav,cough
vocalsound/audio_16k/m1927_0_cough.wav,cough
vocalsound/audio_16k/f2213_0_cough.wav,cough
vocalsound/audio_16k/m1663_0_cough.wav,cough
vocalsound/audio_16k/m3179_0_cough.wav,cough
vocalsound/audio_16k/m0602_0_cough.wav,cough
vocalsound/audio_16k/m2044_0_cough.wav,cough
vocalsound/audio_16k/m0303_0_cough.wav,cough
vocalsound/audio_16k/m1484_0_cough.wav,cough
vocalsound/audio_16k/f2195_0_cough.wav,cough
vocalsound/audio_16k/f2711_0_cough.wav,cough
vocalsound/audio_16k/f1966_0_cough.wav,cough
vocalsound/audio_16k/f0692_0_cough.wav,cough
vocalsound/audio_16k/f2298_1_cough.wav,cough
vocalsound/audio_16k/m0420_0_cough.wav,cough
vocalsound/audio_16k/f1959_1_cough.wav,cough
vocalsound/audio_16k/m2246_0_cough.wav,cough
vocalsound/audio_16k/m1295_0_cough.wav,cough
vocalsound/audio_16k/m1607_0_cough.wav,cough
vocalsound/audio_16k/m2080_0_cough.wav,cough
vocalsound/audio_16k/f2855_0_cough.wav,cough
vocalsound/audio_16k/f0211_0_cough.wav,cough
vocalsound/audio_16k/m2280_0_cough.wav,cough
vocalsound/audio_16k/f2739_1_cough.wav,cough
vocalsound/audio_16k/m2096_0_cough.wav,cough
vocalsound/audio_16k/m0640_0_cough.wav,cough
vocalsound/audio_16k/f1709_0_cough.wav,cough
vocalsound/audio_16k/f3042_0_cough.wav,cough
vocalsound/audio_16k/f2101_0_cough.wav,cough
vocalsound/audio_16k/f2904_0_cough.wav,cough
vocalsound/audio_16k/f2300_0_cough.wav,cough
vocalsound/audio_16k/m1521_0_cough.wav,cough
vocalsound/audio_16k/f2285_0_cough.wav,cough
vocalsound/audio_16k/m2774_0_cough.wav,cough
vocalsound/audio_16k/f0004_0_cough.wav,cough
vocalsound/audio_16k/m0870_0_cough.wav,cough
vocalsound/audio_16k/f1525_0_cough.wav,cough
vocalsound/audio_16k/m2982_0_cough.wav,cough
vocalsound/audio_16k/f1953_0_cough.wav,cough
vocalsound/audio_16k/m2525_0_cough.wav,cough
vocalsound/audio_16k/m2582_0_cough.wav,cough
vocalsound/audio_16k/m1170_0_cough.wav,cough
vocalsound/audio_16k/f1949_0_cough.wav,cough
vocalsound/audio_16k/m0575_0_cough.wav,cough
vocalsound/audio_16k/m1895_0_cough.wav,cough
vocalsound/audio_16k/m0662_0_cough.wav,cough
vocalsound/audio_16k/m0398_0_cough.wav,cough
vocalsound/audio_16k/f0096_0_cough.wav,cough
vocalsound/audio_16k/f0747_0_cough.wav,cough
vocalsound/audio_16k/f2446_0_cough.wav,cough
vocalsound/audio_16k/f1798_0_cough.wav,cough
vocalsound/audio_16k/m2128_0_cough.wav,cough
vocalsound/audio_16k/f1957_2_cough.wav,cough
vocalsound/audio_16k/f2564_0_cough.wav,cough
vocalsound/audio_16k/m1403_0_cough.wav,cough
vocalsound/audio_16k/f3159_0_cough.wav,cough
vocalsound/audio_16k/m2326_0_cough.wav,cough
vocalsound/audio_16k/m1162_0_cough.wav,cough
vocalsound/audio_16k/m0972_0_cough.wav,cough
vocalsound/audio_16k/m3288_0_cough.wav,cough
vocalsound/audio_16k/m0221_0_cough.wav,cough
vocalsound/audio_16k/m2816_0_cough.wav,cough
vocalsound/audio_16k/f2795_0_cough.wav,cough
vocalsound/audio_16k/f3012_0_cough.wav,cough
vocalsound/audio_16k/m3047_0_cough.wav,cough
vocalsound/audio_16k/f2225_0_cough.wav,cough
vocalsound/audio_16k/f2569_0_cough.wav,cough
vocalsound/audio_16k/m3083_0_cough.wav,cough
vocalsound/audio_16k/f1870_0_cough.wav,cough
vocalsound/audio_16k/f0982_0_cough.wav,cough
vocalsound/audio_16k/f1547_0_cough.wav,cough
vocalsound/audio_16k/m3165_0_cough.wav,cough
vocalsound/audio_16k/f0974_0_cough.wav,cough
vocalsound/audio_16k/m1015_0_cough.wav,cough
vocalsound/audio_16k/f1480_0_cough.wav,cough
vocalsound/audio_16k/m2834_0_cough.wav,cough
vocalsound/audio_16k/f1746_0_cough.wav,cough
vocalsound/audio_16k/m0609_0_cough.wav,cough
vocalsound/audio_16k/f2285_1_cough.wav,cough
vocalsound/audio_16k/m1466_0_cough.wav,cough
vocalsound/audio_16k/m0932_0_cough.wav,cough
vocalsound/audio_16k/m1523_0_cough.wav,cough
vocalsound/audio_16k/f2332_0_cough.wav,cough
vocalsound/audio_16k/f0802_0_cough.wav,cough
vocalsound/audio_16k/f1571_0_cough.wav,cough
vocalsound/audio_16k/f2456_0_cough.wav,cough
vocalsound/audio_16k/f1849_0_cough.wav,cough
vocalsound/audio_16k/f3093_0_cough.wav,cough
vocalsound/audio_16k/m2512_0_cough.wav,cough
vocalsound/audio_16k/f2526_0_cough.wav,cough
vocalsound/audio_16k/f0061_0_cough.wav,cough
vocalsound/audio_16k/m2121_0_cough.wav,cough
vocalsound/audio_16k/f1030_0_cough.wav,cough
vocalsound/audio_16k/f2259_0_cough.wav,cough
vocalsound/audio_16k/f0370_0_cough.wav,cough
vocalsound/audio_16k/f0447_0_cough.wav,cough
vocalsound/audio_16k/m2953_0_cough.wav,cough
vocalsound/audio_16k/f2422_0_cough.wav,cough
vocalsound/audio_16k/m2050_0_cough.wav,cough
vocalsound/audio_16k/m2849_0_cough.wav,cough
vocalsound/audio_16k/f0816_0_cough.wav,cough
vocalsound/audio_16k/f0037_0_cough.wav,cough
vocalsound/audio_16k/m1345_0_cough.wav,cough
vocalsound/audio_16k/f2342_0_cough.wav,cough
vocalsound/audio_16k/m0551_0_cough.wav,cough
vocalsound/audio_16k/m0582_4_cough.wav,cough
vocalsound/audio_16k/m0343_0_cough.wav,cough
vocalsound/audio_16k/f2905_0_cough.wav,cough
vocalsound/audio_16k/f1470_0_cough.wav,cough
vocalsound/audio_16k/f0418_0_cough.wav,cough
vocalsound/audio_16k/f2038_0_cough.wav,cough
vocalsound/audio_16k/m0582_0_cough.wav,cough
vocalsound/audio_16k/f0924_0_cough.wav,cough
vocalsound/audio_16k/f0555_0_cough.wav,cough
vocalsound/audio_16k/m0056_0_cough.wav,cough
vocalsound/audio_16k/m0668_0_cough.wav,cough
vocalsound/audio_16k/f0605_1_cough.wav,cough
vocalsound/audio_16k/m1363_0_cough.wav,cough
vocalsound/audio_16k/f0438_0_cough.wav,cough
vocalsound/audio_16k/f1242_1_cough.wav,cough
vocalsound/audio_16k/f1224_0_cough.wav,cough
vocalsound/audio_16k/m1221_0_cough.wav,cough
vocalsound/audio_16k/m2353_0_cough.wav,cough
vocalsound/audio_16k/f0684_0_cough.wav,cough
vocalsound/audio_16k/m2504_1_cough.wav,cough
vocalsound/audio_16k/f0964_0_cough.wav,cough
vocalsound/audio_16k/m1183_1_cough.wav,cough
vocalsound/audio_16k/m0160_0_cough.wav,cough
vocalsound/audio_16k/m2434_0_cough.wav,cough
vocalsound/audio_16k/m1920_0_cough.wav,cough
vocalsound/audio_16k/m3263_0_cough.wav,cough
vocalsound/audio_16k/f1831_0_cough.wav,cough
vocalsound/audio_16k/m0905_0_cough.wav,cough
vocalsound/audio_16k/m2157_0_cough.wav,cough
vocalsound/audio_16k/m0417_0_cough.wav,cough
vocalsound/audio_16k/m0356_0_cough.wav,cough
vocalsound/audio_16k/f2465_0_cough.wav,cough
vocalsound/audio_16k/m2915_0_cough.wav,cough
vocalsound/audio_16k/m0248_0_cough.wav,cough
vocalsound/audio_16k/m2491_0_cough.wav,cough
vocalsound/audio_16k/m1281_0_cough.wav,cough
vocalsound/audio_16k/m1705_0_cough.wav,cough
vocalsound/audio_16k/f0496_0_cough.wav,cough
vocalsound/audio_16k/m1599_0_cough.wav,cough
vocalsound/audio_16k/f0792_0_cough.wav,cough
vocalsound/audio_16k/f1674_0_cough.wav,cough
vocalsound/audio_16k/m3161_0_cough.wav,cough
vocalsound/audio_16k/m2613_0_cough.wav,cough
vocalsound/audio_16k/f0651_0_cough.wav,cough
vocalsound/audio_16k/f1276_0_cough.wav,cough
vocalsound/audio_16k/f1947_0_cough.wav,cough
vocalsound/audio_16k/f1385_0_cough.wav,cough
vocalsound/audio_16k/m1136_0_cough.wav,cough
vocalsound/audio_16k/f0607_2_cough.wav,cough
vocalsound/audio_16k/f1273_0_cough.wav,cough
ESC-50/audio/2-85292-A-24.wav,cough
vocalsound/audio_16k/m0106_0_cough.wav,cough
vocalsound/audio_16k/m1732_0_cough.wav,cough
vocalsound/audio_16k/m1496_0_cough.wav,cough
vocalsound/audio_16k/m0553_0_cough.wav,cough
vocalsound/audio_16k/f2413_0_cough.wav,cough
vocalsound/audio_16k/f0244_0_cough.wav,cough
vocalsound/audio_16k/f1878_0_cough.wav,cough
vocalsound/audio_16k/f2376_0_cough.wav,cough
vocalsound/audio_16k/f2331_0_cough.wav,cough
vocalsound/audio_16k/m0442_0_cough.wav,cough
vocalsound/audio_16k/f0592_1_cough.wav,cough
vocalsound/audio_16k/f1899_0_cough.wav,cough
vocalsound/audio_16k/m3217_0_cough.wav,cough
vocalsound/audio_16k/m1468_0_cough.wav,cough
vocalsound/audio_16k/f1605_0_cough.wav,cough
vocalsound/audio_16k/m2270_0_cough.wav,cough
vocalsound/audio_16k/f0927_0_cough.wav,cough
vocalsound/audio_16k/m1076_0_cough.wav,cough
vocalsound/audio_16k/m2303_0_cough.wav,cough
vocalsound/audio_16k/m2553_0_cough.wav,cough
vocalsound/audio_16k/f2173_0_cough.wav,cough
vocalsound/audio_16k/f1156_0_cough.wav,cough
vocalsound/audio_16k/m3209_0_cough.wav,cough
vocalsound/audio_16k/f0489_0_cough.wav,cough
vocalsound/audio_16k/f1323_0_cough.wav,cough
vocalsound/audio_16k/m2994_0_cough.wav,cough
vocalsound/audio_16k/m2733_0_cough.wav,cough
vocalsound/audio_16k/m2698_0_cough.wav,cough
vocalsound/audio_16k/f2380_0_cough.wav,cough
vocalsound/audio_16k/m0326_0_cough.wav,cough
vocalsound/audio_16k/f1008_0_cough.wav,cough
vocalsound/audio_16k/m0544_0_cough.wav,cough
vocalsound/audio_16k/f2546_0_cough.wav,cough
vocalsound/audio_16k/m2384_0_cough.wav,cough
vocalsound/audio_16k/m2602_0_cough.wav,cough
vocalsound/audio_16k/m0733_0_cough.wav,cough
vocalsound/audio_16k/m1041_0_cough.wav,cough
vocalsound/audio_16k/m0690_0_cough.wav,cough
vocalsound/audio_16k/m0319_0_cough.wav,cough
vocalsound/audio_16k/f0647_0_cough.wav,cough
vocalsound/audio_16k/m1529_0_cough.wav,cough
vocalsound/audio_16k/m2536_1_cough.wav,cough
vocalsound/audio_16k/m0266_0_cough.wav,cough
vocalsound/audio_16k/m2341_0_cough.wav,cough
vocalsound/audio_16k/m3285_0_cough.wav,cough
vocalsound/audio_16k/f2022_0_cough.wav,cough
vocalsound/audio_16k/m2018_0_cough.wav,cough
vocalsound/audio_16k/f0738_0_cough.wav,cough
vocalsound/audio_16k/m2900_0_cough.wav,cough
vocalsound/audio_16k/m1350_1_cough.wav,cough
vocalsound/audio_16k/m1445_0_cough.wav,cough
vocalsound/audio_16k/f0124_0_cough.wav,cough
vocalsound/audio_16k/f2207_0_cough.wav,cough
vocalsound/audio_16k/m2876_0_cough.wav,cough
vocalsound/audio_16k/m2064_0_cough.wav,cough
vocalsound/audio_16k/f1392_0_cough.wav,cough
vocalsound/audio_16k/m2496_0_cough.wav,cough
vocalsound/audio_16k/m0880_0_cough.wav,cough
vocalsound/audio_16k/m2335_0_cough.wav,cough
vocalsound/audio_16k/m2079_0_cough.wav,cough
vocalsound/audio_16k/f1447_0_cough.wav,cough
vocalsound/audio_16k/m1431_0_cough.wav,cough
vocalsound/audio_16k/m2137_0_cough.wav,cough
vocalsound/audio_16k/m1763_0_cough.wav,cough
vocalsound/audio_16k/f0737_0_cough.wav,cough
vocalsound/audio_16k/m0554_0_cough.wav,cough
vocalsound/audio_16k/f2966_0_cough.wav,cough
vocalsound/audio_16k/m3043_0_cough.wav,cough
vocalsound/audio_16k/f2825_0_cough.wav,cough
vocalsound/audio_16k/f2699_0_cough.wav,cough
vocalsound/audio_16k/f0838_0_cough.wav,cough
vocalsound/audio_16k/f1298_0_cough.wav,cough
vocalsound/audio_16k/f2785_0_cough.wav,cough
vocalsound/audio_16k/m2509_1_cough.wav,cough
vocalsound/audio_16k/m0700_0_cough.wav,cough
vocalsound/audio_16k/m1675_0_cough.wav,cough
vocalsound/audio_16k/m0055_0_cough.wav,cough
vocalsound/audio_16k/m1127_0_cough.wav,cough
vocalsound/audio_16k/f0286_0_cough.wav,cough
vocalsound/audio_16k/m2330_0_cough.wav,cough
vocalsound/audio_16k/f0707_0_cough.wav,cough
vocalsound/audio_16k/m3154_0_cough.wav,cough
vocalsound/audio_16k/m2077_0_cough.wav,cough
vocalsound/audio_16k/f2720_0_cough.wav,cough
vocalsound/audio_16k/f0933_0_cough.wav,cough
vocalsound/audio_16k/m0078_0_cough.wav,cough
vocalsound/audio_16k/m0855_0_cough.wav,cough
ESC-50/audio/1-52323-A-24.wav,cough
vocalsound/audio_16k/m2176_0_cough.wav,cough
vocalsound/audio_16k/m0502_0_cough.wav,cough
vocalsound/audio_16k/m0139_0_cough.wav,cough
vocalsound/audio_16k/f0444_0_cough.wav,cough
vocalsound/audio_16k/f1504_0_cough.wav,cough
vocalsound/audio_16k/m0878_0_cough.wav,cough
vocalsound/audio_16k/m3262_0_cough.wav,cough
vocalsound/audio_16k/m0721_0_cough.wav,cough
vocalsound/audio_16k/m0352_0_cough.wav,cough
vocalsound/audio_16k/f0419_0_cough.wav,cough
vocalsound/audio_16k/m2591_0_cough.wav,cough
vocalsound/audio_16k/m3214_0_cough.wav,cough
vocalsound/audio_16k/m1123_0_cough.wav,cough
vocalsound/audio_16k/m2976_0_cough.wav,cough
vocalsound/audio_16k/f2375_0_cough.wav,cough
vocalsound/audio_16k/m2645_0_cough.wav,cough
vocalsound/audio_16k/m0611_0_cough.wav,cough
vocalsound/audio_16k/m2254_0_cough.wav,cough
vocalsound/audio_16k/m2135_0_cough.wav,cough
vocalsound/audio_16k/m2992_0_cough.wav,cough
vocalsound/audio_16k/f1283_0_cough.wav,cough
vocalsound/audio_16k/f2612_0_cough.wav,cough
vocalsound/audio_16k/m1131_0_cough.wav,cough
vocalsound/audio_16k/f0060_0_cough.wav,cough
vocalsound/audio_16k/m1143_0_cough.wav,cough
vocalsound/audio_16k/m0103_0_cough.wav,cough
vocalsound/audio_16k/m2689_0_cough.wav,cough
vocalsound/audio_16k/m1637_0_cough.wav,cough
vocalsound/audio_16k/f0919_0_cough.wav,cough
vocalsound/audio_16k/m0500_0_cough.wav,cough
vocalsound/audio_16k/f0953_0_cough.wav,cough
vocalsound/audio_16k/f1255_0_cough.wav,cough
vocalsound/audio_16k/m3089_0_cough.wav,cough
vocalsound/audio_16k/f2421_0_cough.wav,cough
vocalsound/audio_16k/m0817_0_cough.wav,cough
vocalsound/audio_16k/f2250_0_cough.wav,cough
vocalsound/audio_16k/m0155_0_cough.wav,cough
vocalsound/audio_16k/m0599_0_cough.wav,cough
vocalsound/audio_16k/m0561_1_cough.wav,cough
vocalsound/audio_16k/m2850_0_cough.wav,cough
vocalsound/audio_16k/m0469_0_cough.wav,cough
vocalsound/audio_16k/m1133_0_cough.wav,cough
vocalsound/audio_16k/f1184_0_cough.wav,cough
vocalsound/audio_16k/f3301_0_cough.wav,cough
vocalsound/audio_16k/f1518_0_cough.wav,cough
vocalsound/audio_16k/m0806_0_cough.wav,cough
vocalsound/audio_16k/f1115_0_cough.wav,cough
vocalsound/audio_16k/f0585_0_cough.wav,cough
vocalsound/audio_16k/m1919_0_cough.wav,cough
vocalsound/audio_16k/m2180_0_cough.wav,cough
vocalsound/audio_16k/f2901_0_cough.wav,cough
vocalsound/audio_16k/m3022_0_cough.wav,cough
vocalsound/audio_16k/f2185_0_cough.wav,cough
vocalsound/audio_16k/m2311_0_cough.wav,cough
vocalsound/audio_16k/m1673_0_cough.wav,cough
vocalsound/audio_16k/m3025_0_cough.wav,cough
vocalsound/audio_16k/m2345_0_cough.wav,cough
vocalsound/audio_16k/m0655_0_cough.wav,cough
vocalsound/audio_16k/f1219_0_cough.wav,cough
vocalsound/audio_16k/m0386_0_cough.wav,cough
vocalsound/audio_16k/m1036_0_cough.wav,cough
vocalsound/audio_16k/m1833_0_cough.wav,cough
vocalsound/audio_16k/f2946_0_cough.wav,cough
vocalsound/audio_16k/f2814_0_cough.wav,cough
vocalsound/audio_16k/m1695_0_cough.wav,cough
vocalsound/audio_16k/m2642_0_cough.wav,cough
vocalsound/audio_16k/f3239_0_cough.wav,cough
vocalsound/audio_16k/m2294_0_cough.wav,cough
vocalsound/audio_16k/f2705_0_cough.wav,cough
vocalsound/audio_16k/f1509_0_cough.wav,cough
vocalsound/audio_16k/f1943_1_cough.wav,cough
vocalsound/audio_16k/m1326_0_cough.wav,cough
vocalsound/audio_16k/m2190_0_cough.wav,cough
vocalsound/audio_16k/m1667_0_cough.wav,cough
vocalsound/audio_16k/m0126_0_cough.wav,cough
vocalsound/audio_16k/f0348_0_cough.wav,cough
vocalsound/audio_16k/f2672_0_cough.wav,cough
vocalsound/audio_16k/m2871_0_cough.wav,cough
vocalsound/audio_16k/f3277_0_cough.wav,cough
vocalsound/audio_16k/f3328_0_cough.wav,cough
vocalsound/audio_16k/f1245_0_cough.wav,cough
vocalsound/audio_16k/m0699_0_cough.wav,cough
vocalsound/audio_16k/f0287_0_cough.wav,cough
vocalsound/audio_16k/m1793_0_cough.wav,cough
vocalsound/audio_16k/m0762_0_cough.wav,cough
vocalsound/audio_16k/f2806_0_cough.wav,cough
vocalsound/audio_16k/m1823_0_cough.wav,cough
vocalsound/audio_16k/m0342_0_cough.wav,cough
vocalsound/audio_16k/f0797_0_cough.wav,cough
vocalsound/audio_16k/m0940_0_cough.wav,cough
vocalsound/audio_16k/m0470_0_cough.wav,cough
vocalsound/audio_16k/f0077_0_cough.wav,cough
vocalsound/audio_16k/f1176_0_cough.wav,cough
vocalsound/audio_16k/m0120_0_cough.wav,cough
vocalsound/audio_16k/f1259_0_cough.wav,cough
vocalsound/audio_16k/f0607_1_cough.wav,cough
vocalsound/audio_16k/m0552_0_cough.wav,cough
vocalsound/audio_16k/m3281_0_cough.wav,cough
vocalsound/audio_16k/f2890_0_cough.wav,cough
vocalsound/audio_16k/m0040_0_cough.wav,cough
vocalsound/audio_16k/m3250_0_cough.wav,cough
vocalsound/audio_16k/f2772_0_cough.wav,cough
vocalsound/audio_16k/m0997_0_cough.wav,cough
vocalsound/audio_16k/m3234_0_cough.wav,cough
vocalsound/audio_16k/f2662_0_cough.wav,cough
vocalsound/audio_16k/m0641_0_cough.wav,cough
vocalsound/audio_16k/m1053_0_cough.wav,cough
vocalsound/audio_16k/m2550_0_cough.wav,cough
vocalsound/audio_16k/m2733_1_cough.wav,cough
vocalsound/audio_16k/f1909_0_cough.wav,cough
vocalsound/audio_16k/f2373_0_cough.wav,cough
vocalsound/audio_16k/m1819_0_cough.wav,cough
vocalsound/audio_16k/f0734_0_cough.wav,cough
vocalsound/audio_16k/m0283_0_cough.wav,cough
vocalsound/audio_16k/m2844_0_cough.wav,cough
vocalsound/audio_16k/m2429_0_cough.wav,cough
vocalsound/audio_16k/m0362_0_cough.wav,cough
vocalsound/audio_16k/m2803_0_cough.wav,cough
vocalsound/audio_16k/m2621_0_cough.wav,cough
vocalsound/audio_16k/m1489_0_cough.wav,cough
vocalsound/audio_16k/f0375_0_cough.wav,cough
vocalsound/audio_16k/m3177_0_cough.wav,cough
vocalsound/audio_16k/m3172_0_cough.wav,cough
vocalsound/audio_16k/f2438_0_cough.wav,cough
vocalsound/audio_16k/f3070_0_cough.wav,cough
vocalsound/audio_16k/f3219_0_cough.wav,cough
vocalsound/audio_16k/m0261_0_cough.wav,cough
vocalsound/audio_16k/f1194_0_cough.wav,cough
vocalsound/audio_16k/m2978_0_cough.wav,cough
vocalsound/audio_16k/m2242_0_cough.wav,cough
vocalsound/audio_16k/m0132_0_cough.wav,cough
vocalsound/audio_16k/f1435_0_cough.wav,cough
vocalsound/audio_16k/f1353_0_cough.wav,cough
vocalsound/audio_16k/m1574_0_cough.wav,cough
vocalsound/audio_16k/f0632_0_cough.wav,cough
vocalsound/audio_16k/m2511_0_cough.wav,cough
vocalsound/audio_16k/m2990_0_cough.wav,cough
vocalsound/audio_16k/m0717_0_cough.wav,cough
vocalsound/audio_16k/f1161_0_cough.wav,cough
vocalsound/audio_16k/f1883_0_cough.wav,cough
vocalsound/audio_16k/m0497_0_cough.wav,cough
vocalsound/audio_16k/f2054_0_cough.wav,cough
vocalsound/audio_16k/m0487_0_cough.wav,cough
vocalsound/audio_16k/f2063_0_cough.wav,cough
vocalsound/audio_16k/m2681_0_cough.wav,cough
vocalsound/audio_16k/m0527_0_cough.wav,cough
vocalsound/audio_16k/f2374_0_cough.wav,cough
vocalsound/audio_16k/m1093_0_cough.wav,cough
vocalsound/audio_16k/m3051_0_cough.wav,cough
vocalsound/audio_16k/f0605_0_cough.wav,cough
vocalsound/audio_16k/m2338_0_cough.wav,cough
vocalsound/audio_16k/m2440_0_cough.wav,cough
vocalsound/audio_16k/f2486_0_cough.wav,cough
vocalsound/audio_16k/m0214_0_cough.wav,cough
vocalsound/audio_16k/f2019_0_cough.wav,cough
vocalsound/audio_16k/m2283_0_cough.wav,cough
vocalsound/audio_16k/f2524_1_cough.wav,cough
vocalsound/audio_16k/m2907_0_cough.wav,cough
vocalsound/audio_16k/f3312_0_cough.wav,cough
vocalsound/audio_16k/m0601_1_cough.wav,cough
vocalsound/audio_16k/m2271_0_cough.wav,cough
vocalsound/audio_16k/f1935_0_cough.wav,cough
vocalsound/audio_16k/f3280_0_cough.wav,cough
vocalsound/audio_16k/m3290_0_cough.wav,cough
vocalsound/audio_16k/m2381_0_cough.wav,cough
vocalsound/audio_16k/f2451_0_cough.wav,cough
vocalsound/audio_16k/f0140_0_cough.wav,cough
vocalsound/audio_16k/m2691_0_cough.wav,cough
vocalsound/audio_16k/m2212_0_cough.wav,cough
ESC-50/audio/5-184871-A-24.wav,cough
vocalsound/audio_16k/f0396_0_cough.wav,cough
vocalsound/audio_16k/m0712_0_cough.wav,cough
vocalsound/audio_16k/f2356_0_cough.wav,cough
vocalsound/audio_16k/m2917_0_cough.wav,cough
vocalsound/audio_16k/f3024_0_cough.wav,cough
vocalsound/audio_16k/f1772_0_cough.wav,cough
vocalsound/audio_16k/m2428_0_cough.wav,cough
vocalsound/audio_16k/f2023_0_cough.wav,cough
vocalsound/audio_16k/f1116_0_cough.wav,cough
vocalsound/audio_16k/m2865_0_cough.wav,cough
vocalsound/audio_16k/f0304_0_cough.wav,cough
vocalsound/audio_16k/f2598_0_cough.wav,cough
vocalsound/audio_16k/m0344_0_cough.wav,cough
vocalsound/audio_16k/f0255_0_cough.wav,cough
vocalsound/audio_16k/m3226_0_cough.wav,cough
vocalsound/audio_16k/f1077_0_cough.wav,cough
vocalsound/audio_16k/f0732_0_cough.wav,cough
vocalsound/audio_16k/f2450_0_cough.wav,cough
vocalsound/audio_16k/m2082_0_cough.wav,cough
vocalsound/audio_16k/m1460_0_cough.wav,cough
vocalsound/audio_16k/f1397_0_cough.wav,cough
vocalsound/audio_16k/f1628_0_cough.wav,cough
vocalsound/audio_16k/m2879_0_cough.wav,cough
vocalsound/audio_16k/m2072_0_cough.wav,cough
vocalsound/audio_16k/f3131_0_cough.wav,cough
vocalsound/audio_16k/m3140_0_cough.wav,cough
vocalsound/audio_16k/m0760_0_cough.wav,cough
vocalsound/audio_16k/f2245_0_cough.wav,cough
vocalsound/audio_16k/f1315_0_cough.wav,cough
vocalsound/audio_16k/f2086_0_cough.wav,cough
vocalsound/audio_16k/m0595_1_cough.wav,cough
vocalsound/audio_16k/m1404_0_cough.wav,cough
vocalsound/audio_16k/f2893_0_cough.wav,cough
vocalsound/audio_16k/f0928_0_cough.wav,cough
vocalsound/audio_16k/m0542_0_cough.wav,cough
vocalsound/audio_16k/m2555_0_cough.wav,cough
vocalsound/audio_16k/f1148_0_cough.wav,cough
vocalsound/audio_16k/m1736_0_cough.wav,cough
vocalsound/audio_16k/m0038_0_cough.wav,cough
vocalsound/audio_16k/m1542_0_cough.wav,cough
vocalsound/audio_16k/m3270_0_cough.wav,cough
vocalsound/audio_16k/m0023_0_cough.wav,cough
vocalsound/audio_16k/m1812_0_cough.wav,cough
vocalsound/audio_16k/m1664_0_cough.wav,cough
vocalsound/audio_16k/m1019_0_cough.wav,cough
vocalsound/audio_16k/f1003_0_cough.wav,cough
vocalsound/audio_16k/m1537_0_cough.wav,cough
vocalsound/audio_16k/f3156_0_cough.wav,cough
vocalsound/audio_16k/f2127_0_cough.wav,cough
vocalsound/audio_16k/f3276_0_cough.wav,cough
vocalsound/audio_16k/f3185_0_cough.wav,cough
vocalsound/audio_16k/f0872_0_cough.wav,cough
vocalsound/audio_16k/f1902_0_cough.wav,cough
vocalsound/audio_16k/m0560_2_cough.wav,cough
vocalsound/audio_16k/o2139_0_cough.wav,cough
vocalsound/audio_16k/f2770_0_cough.wav,cough
vocalsound/audio_16k/f1796_0_cough.wav,cough
vocalsound/audio_16k/f0523_0_cough.wav,cough
vocalsound/audio_16k/m0520_0_cough.wav,cough
vocalsound/audio_16k/m1193_0_cough.wav,cough
vocalsound/audio_16k/m1556_0_cough.wav,cough
vocalsound/audio_16k/f0944_0_cough.wav,cough
vocalsound/audio_16k/f1142_0_cough.wav,cough
vocalsound/audio_16k/f0369_0_cough.wav,cough
vocalsound/audio_16k/f0290_0_cough.wav,cough
vocalsound/audio_16k/f2548_0_cough.wav,cough
vocalsound/audio_16k/m0677_0_cough.wav,cough
vocalsound/audio_16k/f0938_0_cough.wav,cough
vocalsound/audio_16k/f0779_0_cough.wav,cough
vocalsound/audio_16k/m2877_0_cough.wav,cough
vocalsound/audio_16k/m1025_0_cough.wav,cough
vocalsound/audio_16k/m2099_0_cough.wav,cough
vocalsound/audio_16k/f3346_0_cough.wav,cough
vocalsound/audio_16k/m2981_0_cough.wav,cough
vocalsound/audio_16k/f3183_0_cough.wav,cough
vocalsound/audio_16k/m2149_0_cough.wav,cough
vocalsound/audio_16k/m1347_1_cough.wav,cough
vocalsound/audio_16k/m1432_0_cough.wav,cough
vocalsound/audio_16k/f0791_0_cough.wav,cough
vocalsound/audio_16k/m0654_0_cough.wav,cough
vocalsound/audio_16k/m1478_0_cough.wav,cough
vocalsound/audio_16k/m2936_0_cough.wav,cough
vocalsound/audio_16k/f0253_0_cough.wav,cough
vocalsound/audio_16k/m1992_0_cough.wav,cough
vocalsound/audio_16k/f1752_0_cough.wav,cough
vocalsound/audio_16k/m0361_0_cough.wav,cough
vocalsound/audio_16k/m0366_0_cough.wav,cough
